13.212.31.5:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-76
18.143.200.171:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-77
3.1.80.233:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-78
47.129.126.220:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-79
13.229.54.214:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-80
13.212.29.177:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-81
54.254.226.116:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-82
13.212.160.221:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-83
18.142.243.22:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-84
13.212.51.42:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-85
3.0.102.99:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-86
18.143.190.120:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-87
54.254.236.209:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-88
18.143.129.72:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-89
13.214.146.181:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-90
13.214.146.226:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-91
13.229.94.176:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-92
13.250.19.142:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-93
13.215.193.4:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-94
13.212.193.229:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-95
3.1.187.169:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-96
18.143.173.160:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-97
18.138.34.221:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-98
13.212.186.55:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-99
18.141.170.205:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-100
13.213.65.117:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-101
54.151.149.199:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-102
13.250.39.15:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-103
13.215.189.254:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-104
13.212.225.202:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-105
13.212.49.0:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-106
18.142.104.237:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-107
18.142.55.16:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-108
13.212.30.120:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-109
13.229.140.228:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-110
18.141.221.34:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-111
13.212.172.187:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-112
13.229.239.219:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-113
13.214.195.207:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-114
18.141.237.52:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-115
18.141.206.207:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-116
52.77.72.146:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-117
13.229.49.9:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-118
18.143.149.118:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-119
47.131.225.17:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-120
13.228.138.50:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-121
13.228.71.17:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-122
13.250.231.67:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-123
18.143.179.107:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-124
13.212.232.162:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-125
